plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,MLP,mint,hierarchical_reconciled,B1,8.927797645989896,17.04054224334984,997384856.6487157,57,120,177,11.13595576847538,20.18192860339491
TEC22,MLP,mint,hierarchical_reconciled,B2,1.7780092751129717,4.380910416915543,10635964639.698591,123,161,284,59.448585201164775,274.5207044736552
TEC22,MLP,mint,hierarchical_reconciled,B3,6.892366651551209,12.478006928194208,1500984426.4132302,26,104,130,8.317248721700226,38.81366215962332
TEC22,MLP,mint,hierarchical_reconciled,B4,13.425795476863259,23.130903162620815,781151230.6454232,3,16,19,1.1829679784902751,23.345180517754393
TEC22,RandomForest,independent,raw,B1,5.017680094664669,9.58231052972517,2.3482255279703907,0,0,0,0.0,0.0
TEC22,RandomForest,independent,raw,B2,0.8945438627376218,5.156714603398281,0.48927482390749244,0,0,0,0.0,0.0
TEC22,RandomForest,independent,raw,B3,7.629227276246,13.38336468730331,3.7311994079337927,0,0,0,0.0,0.0
TEC22,RandomForest,independent,raw,B4,15.89075801193243,24.845809941495318,5.618300497248871,0,0,0,0.0,0.0
TEC22,RandomForest,bottom_up,hierarchical_reconciled,B1,5.017680094664669,9.58231052972517,2.3482255279703907,0,0,0,0.0,0.0
TEC22,RandomForest,bottom_up,hierarchical_reconciled,B2,0.8945438627376218,5.156714603398281,0.48927482390749244,0,0,0,0.0,0.0
TEC22,RandomForest,bottom_up,hierarchical_reconciled,B3,7.629227276246,13.38336468730331,3.7311994079337927,0,0,0,0.0,0.0
TEC22,RandomForest,bottom_up,hierarchical_reconciled,B4,15.89075801193243,24.845809941495318,5.618300497248871,0,0,0,0.0,0.0
TEC22,RandomForest,top_down,hierarchical_reconciled,B1,26.94335729483997,46.14822592691559,12.301433009351559,0,11,11,0.0,171.4555537347929
TEC22,RandomForest,top_down,hierarchical_reconciled,B2,5.394173427008756,25.843123219779986,2.7028223610108046,14,0,14,667.7954560807492,0.0
TEC22,RandomForest,top_down,hierarchical_reconciled,B3,55.51587815343699,79.5959698580886,25.89498157108486,149,0,149,3704.5109710609945,0.0
TEC22,RandomForest,top_down,hierarchical_reconciled,B4,74.28046849496909,107.34754825000013,30.92978302575295,0,123,123,0.0,12579.039230371875
TEC22,RandomForest,ols,hierarchical_reconciled,B1,7.400491566694692,11.673316558404196,14252302542.415863,160,17,177,418.6724367951898,28.849862950823866
TEC22,RandomForest,ols,hierarchical_reconciled,B2,5.286798263903995,8.22486131054881,43679634825.445114,255,29,284,1311.689698748503,59.85083475458066
TEC22,RandomForest,ols,hierarchical_reconciled,B3,10.684663019436863,15.316215039136349,14120176400.766,125,5,130,438.44118804207994,4.932350802624768
TEC22,RandomForest,ols,hierarchical_reconciled,B4,14.766530941283554,23.094674257089427,1441588836.8829381,7,12,19,14.264917508312038,31.0009718037483
TEC22,RandomForest,wls,hierarchical_reconciled,B1,5.43360523055251,9.720695194341323,2800582114.7236733,160,17,177,82.26927081766047,5.669007509361546
TEC22,RandomForest,wls,hierarchical_reconciled,B2,1.6962890512464412,5.325853871033991,7994281100.971666,255,29,284,240.06647973194313,10.953946823138612
TEC22,RandomForest,wls,hierarchical_reconciled,B3,8.422177025105892,13.663182225475333,3871430747.266473,125,5,130,120.21058709895719,1.3523382426943436
TEC22,RandomForest,wls,hierarchical_reconciled,B4,15.194716746574178,23.825934251394443,687907449.9622126,7,12,19,6.807033139309695,14.793260619696902
TEC22,RandomForest,mint,hierarchical_reconciled,B1,5.075249149361152,9.570277842936433,919610855.1258686,17,160,177,1.8614990102221156,27.014281767347857
TEC22,RandomForest,mint,hierarchical_reconciled,B2,1.96255098640001,5.4334639366495,10649205366.791122,255,29,284,319.793263721538,14.591784780253079
TEC22,RandomForest,mint,hierarchical_reconciled,B3,8.775508189449381,13.8470743259001,5545058754.554331,125,5,130,172.1778877349351,1.9369570330652701
TEC22,RandomForest,mint,hierarchical_reconciled,B4,15.952106148494448,24.924134905101006,45481763.903465495,12,7,19,0.9780727172505594,0.450054492389079
TEC22,Boosting_custom_with_window,independent,raw,B1,2.8671509640309116,6.673947449936847,1.3983521730391342,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,independent,raw,B2,0.8158561342464262,4.754339420335649,0.4466079603034683,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,independent,raw,B3,6.9608609373485635,12.650125074928111,3.4283166573336437,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,independent,raw,B4,15.032305194401696,22.01748986743901,5.131691174931385,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,B1,2.8671509640309116,6.673947449936847,1.3983521730391342,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,B2,0.8158561342464262,4.754339420335649,0.4466079603034683,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,B3,6.9608609373485635,12.650125074928111,3.4283166573336437,0,0,0,0.0,0.0
