plant_id,model_name,method,forecast_stage,MAE_station,RMSE_station,MAPE_station,MAE_units_mean,RMSE_units_mean,MAPE_units_mean,OCV_min_total,OCV_max_total,OCV_total,OCV_rate,OCV_min_severity_total,OCV_max_severity_total,HIC_count_total,HIC_rate,HIC_less_1_percent,HIC_1_5_percent,HIC_more_5_percent,HIC_mean_percent,HIC_median_percent,HIC_max_percent,RD_signed_percent,RD_abs_percent,RD_mean_abs_mw,RD_max_abs_mw,physical_success_rate,physical_runtime_mean_sec,physical_iterations_mean
TEC22,MLP,bottom_up,hierarchical_reconciled,25.798923562710243,35.98231801534118,5.275115955499389,7.472711447525938,15.72532515916744,3.1678690755653034,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.1651282128826301,2.5305969793169902,13.74358853868618,43.143478393554574,,,
TEC22,MLP,top_down,hierarchical_reconciled,33.39880516186865,45.574434663425734,6.618776864956824,41.51179476224726,73.3277704596924,18.11938386678153,176,134,310,0.24681528662420382,4049.5990034377155,13545.269811106962,1,0.0031847133757961785,1,0,0,1.2075521911885945e-14,1.2075521911885945e-14,1.2075521911885945e-14,0.0,0.0,0.0,0.0,,,
TEC22,MLP,ols,hierarchical_reconciled,31.720855431900667,43.10257439737234,6.316868021541072,9.047030027480272,16.77024604302018,10121291413.066687,260,350,610,0.4856687898089172,851.8769073486012,419.357293701186,269,0.856687898089172,269,0,0,2.3829023703226148e-14,1.9662656480641514e-14,5.704625247117893e-14,0.2527263321581417,0.5197376909421482,2.7487177077372578,8.628695678711097,,,
TEC22,MLP,wls,hierarchical_reconciled,28.225919569961285,38.514208920190576,5.696795647028543,8.122816039134038,16.072733028384242,3051347532.018725,260,350,610,0.4856687898089172,269.2974992108287,113.95175039089634,133,0.42356687898089174,133,0,0,1.705990557103488e-14,1.629091010823826e-14,2.8398225090111198e-14,0.7779641464288222,1.6484355887831623,8.850600698353206,27.78355150290929,,,
TEC22,MLP,mint,hierarchical_reconciled,25.360964180087112,35.60901738628049,5.2003960932328,7.7559922623793325,15.813853057106558,3478871288.3514905,209,401,610,0.4856687898089172,80.08475766983065,356.86147575442783,164,0.5222929936305732,164,0,0,1.818457000957121e-14,1.6343579633884834e-14,4.721112249291657e-14,1.2419409286908412,2.7115687590040123,14.760518394137605,46.33579538725178,,,
TEC22,RandomForest,independent,raw,30.008944763178576,42.00711488985718,5.685065825039685,7.35805231139518,15.123170158660912,3.046750064265137,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,25,179,94,4.587097348866788,4.1433103834289655,18.225334491985414,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest,bottom_up,hierarchical_reconciled,24.881246219116317,34.40785906318604,5.2880009906548935,7.35805231139518,15.123170158660912,3.046750064265137,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,3.5708279227873514,4.089364813730198,22.346762400193267,119.77546687148674,,,
TEC22,RandomForest,top_down,hierarchical_reconciled,30.008944763178576,42.00711488985718,5.685065825039685,40.5334693425637,71.86191673426585,17.957254991800045,163,134,297,0.23646496815286625,4372.3064271417425,12750.494784106668,13,0.041401273885350316,13,0,0,1.6990042103040738e-14,1.8930106573546614e-14,2.194602843216032e-14,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest,ols,hierarchical_reconciled,27.83153655187025,38.66357895574295,5.3917181178983755,9.534620947829776,15.587375382153112,18373425651.37748,547,63,610,0.4856687898089172,2183.0682410940844,124.63402031177759,245,0.7802547770700637,245,0,0,2.2980588298752134e-14,1.9380077862384597e-14,5.918173055268109e-14,0.7579091725206296,0.8593358958839427,4.469352480038808,23.95509337429769,,,
TEC22,RandomForest,wls,hierarchical_reconciled,24.419995926739382,33.870876484627765,5.099346846818565,7.686697013369755,14.808902103086627,3838550353.231006,547,63,610,0.4856687898089172,449.35337078787046,32.7685531948914,101,0.321656050955414,101,0,0,1.6972557852888608e-14,1.6865849588844138e-14,2.7101135539185315e-14,2.8088353195981157,3.2075475054729434,17.29243723709855,92.68500314844005,,,
